CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ProductDiversity,Country,AvgItemsPerOrder,SpendingVariability,CustomerLifetimeDays
17359,11,1,127.86,4,2,1,2.5,Needs Attention,13,United Kingdom,10.733333333333333,9.331778884160142,0
17360,17,3,585.79,4,3,2,3.1,Loyal,113,United Kingdom,2.537878787878788,3.9440401098857616,166
17361,49,3,488.2,3,3,2,2.7,Loyal,26,United Kingdom,5.413793103448276,11.847656364448172,242
17362,239,2,312.23,1,3,2,1.9,Needs Attention,30,United Kingdom,5.457142857142857,7.438521109906257,70
17364,1,11,4481.18,4,4,4,4.0,Champions,288,United Kingdom,6.571776155717761,10.162038351033056,330
17365,13,8,4801.56,4,4,4,4.0,Champions,278,United Kingdom,10.207264957264957,8.82562234543378,320
17367,238,1,168.4,1,2,1,1.3,At Risk,33,United Kingdom,4.411764705882353,4.465538434678002,0
17368,23,8,1912.67,3,4,4,3.6000000000000005,Champions,93,United Kingdom,12.531531531531531,39.11950264875139,314
17370,73,4,446.18,2,3,2,2.3,Needs Attention,31,United Kingdom,16.363636363636363,5.09686542113995,96
17371,17,3,423.89,4,3,2,3.1,Loyal,83,United Kingdom,1.7471264367816093,7.499046094554591,343
17372,41,8,1342.68,3,4,3,3.3000000000000003,Loyal,215,United Kingdom,2.960474308300395,4.631598543288251,321
17373,40,4,646.92,3,3,2,2.7,Loyal,47,United Kingdom,7.157894736842105,8.080599655314803,272
17374,219,2,495.77,1,3,2,1.9,Needs Attention,24,United Kingdom,3.0357142857142856,5.553556977813418,62
17375,199,3,400.1,1,3,2,1.9,Needs Attention,63,United Kingdom,5.318840579710145,4.109335596563427,162
17376,71,2,203.2,2,3,1,2.0,Needs Attention,23,United Kingdom,3.5833333333333335,4.636543565187764,240
17377,24,20,4100.92,3,4,4,3.6000000000000005,Champions,190,United Kingdom,4.966507177033493,13.306493062042303,349
17379,11,1,404.66,4,2,2,2.8000000000000003,Loyal,71,United Kingdom,7.9879518072289155,4.983323971789979,0
17381,9,29,20275.61,4,4,4,4.0,Champions,40,United Kingdom,235.3119266055046,180.69666765869303,363
17382,65,1,65.4,2,2,1,1.7,Needs Attention,2,United Kingdom,12.5,25.031580054003786,0
17383,4,1,199.29,4,2,1,2.5,Needs Attention,49,United Kingdom,2.9411764705882355,3.9525928645562747,0
17384,19,2,336.4,3,3,2,2.7,Loyal,12,United Kingdom,5.866666666666666,53.12512166932846,199
17385,15,1,261.11,4,2,1,2.5,Needs Attention,42,United Kingdom,4.276595744680851,4.533361267848489,0
17386,8,6,2686.42,4,4,4,4.0,Champions,23,United Kingdom,67.92857142857143,156.34576639056772,157
17387,20,2,784.11,3,3,3,3.0,Loyal,71,United Kingdom,6.948717948717949,8.782879992862874,13
17388,78,4,1259.56,2,3,3,2.5999999999999996,Loyal,13,United Kingdom,71.2,142.26548569822683,209
17389,1,34,31833.68,4,4,4,4.0,Champions,45,United Kingdom,35.737089201877936,173.908566169417,330
17391,164,2,508.8,1,3,2,1.9,Needs Attention,2,United Kingdom,160.0,58.75116339273632,0
17392,307,2,457.91,1,3,2,1.9,Needs Attention,53,United Kingdom,5.161290322580645,7.28460483552336,51
17394,219,1,203.86999999999998,1,2,1,1.3,At Risk,4,United Kingdom,60.25,70.36217893868836,0
17396,39,8,7330.8,3,4,4,3.6000000000000005,Champions,24,United Kingdom,74.25925925925925,243.73034924076575,332
17397,22,2,696.41,3,3,3,3.0,Loyal,88,United Kingdom,2.760869565217391,7.933330502350937,0
17398,115,3,653.38,2,3,2,2.3,Needs Attention,30,United Kingdom,8.157894736842104,8.113940833304904,140
17400,126,5,2129.96,2,4,4,3.2,Loyal,175,United Kingdom,5.150234741784038,8.214042564266764,226
17402,5,13,2633.85,4,4,4,4.0,Champions,33,United Kingdom,11.88135593220339,64.55136884719607,364
17403,36,1,281.62,3,2,1,2.1,Needs Attention,32,United Kingdom,3.5454545454545454,7.731289082113807,0
17404,4,15,31906.82,4,4,4,4.0,Champions,111,Sweden,165.3939393939394,142.8036242570854,356
17405,1,3,1031.41,4,3,3,3.4,Loyal,77,United Kingdom,8.853658536585366,8.139991374407536,149
17406,333,3,2200.42,1,3,4,2.5,Needs Attention,99,United Kingdom,6.964601769911504,39.634488459452555,33
17408,163,1,32.65,1,2,1,1.3,At Risk,2,United Kingdom,1.5,5.055813485483814,0
17409,185,2,771.85,1,3,3,2.1999999999999997,Needs Attention,13,United Kingdom,8.076923076923077,39.13133130553559,63
17410,16,5,1214.72,4,4,3,3.6999999999999997,Champions,57,United Kingdom,9.625,10.461742396381874,199
17411,12,3,778.94,4,3,3,3.4,Loyal,39,United Kingdom,7.463414634146342,9.545889576402928,249
17412,3,7,1258.06,4,4,3,3.6999999999999997,Champions,48,United Kingdom,11.181818181818182,7.501900526876608,369
17414,44,2,778.0,3,3,3,3.0,Loyal,5,United Kingdom,350.0,152.52507553404675,141
17415,80,1,507.84,2,2,2,2.0,Needs Attention,14,United Kingdom,8.142857142857142,42.50745757453096,0
17416,30,7,6893.42,3,4,4,3.6000000000000005,Champions,186,United Kingdom,15.992565055762082,26.79606283743262,251
17418,42,2,463.46000000000004,3,3,2,2.7,Loyal,29,United Kingdom,9.633333333333333,8.125170229870129,281
17419,11,12,4226.57,4,4,4,4.0,Champions,155,United Kingdom,9.106796116504855,10.934805390788023,355
17420,50,3,598.83,3,3,2,2.7,Loyal,28,United Kingdom,8.833333333333334,5.365604603268925,323
17422,16,6,1979.37,4,4,4,4.0,Champions,93,United Kingdom,19.256410256410255,10.800051834535202,279
17423,46,2,698.41,3,3,3,3.0,Loyal,26,United Kingdom,17.653846153846153,25.352882916028427,171
17425,19,2,759.17,3,3,3,3.0,Loyal,42,United Kingdom,9.465116279069768,9.428552979947723,41
17426,8,6,5037.26,4,4,4,4.0,Champions,179,United Kingdom,11.416974169741698,16.093826563764583,274
17427,72,1,100.8,2,2,1,1.7,Needs Attention,2,United Kingdom,17.0,28.84995667241114,0
17428,1,28,17256.85,4,4,4,4.0,Champions,252,United Kingdom,28.884146341463413,55.11506386191242,368
17429,128,3,524.9200000000001,2,3,2,2.3,Needs Attention,36,United Kingdom,16.0,7.029301435951007,90
17430,33,2,265.76,3,3,1,2.4,Needs Attention,14,United Kingdom,13.571428571428571,8.27028734369325,332
17431,313,1,403.3,1,2,2,1.6,Needs Attention,41,United Kingdom,6.790697674418604,8.21637876843839,0
17432,18,2,365.76,3,3,2,2.7,Loyal,44,United Kingdom,4.3125,7.4200880306758314,19
17433,88,1,303.15999999999997,2,2,1,1.7,Needs Attention,53,United Kingdom,3.425925925925926,2.9655560543329202,0
17434,2,7,2373.82,4,4,4,4.0,Champions,100,United Kingdom,12.634328358208956,12.168506605245675,82
17436,2,2,216.29999999999998,4,3,1,2.8,Loyal,7,United Kingdom,10.0,10.93503543661382,225
17438,254,1,388.45000000000005,1,2,2,1.6,Needs Attention,17,United Kingdom,6.0588235294117645,8.582048852109851,0
17440,157,3,186.42000000000002,1,3,1,1.5999999999999999,Needs Attention,3,United Kingdom,49.2,37.60304881256306,90
17442,37,6,2248.56,3,4,4,3.6000000000000005,Champions,96,United Kingdom,11.08148148148148,6.0020875970272245,253
17443,220,1,534.24,1,2,2,1.6,Needs Attention,1,Canada,504.0,0.0,0
17444,148,3,2940.04,1,3,4,2.5,Needs Attention,132,Canada,15.696296296296296,47.08854353326321,25
17446,177,2,120.9,1,3,1,1.5999999999999999,Needs Attention,6,United Kingdom,22.0,0.6999999999999991,133
17447,40,2,541.53,3,3,2,2.7,Loyal,33,United Kingdom,12.305555555555555,7.78746662455586,31
17449,2,7,2520.86,4,4,4,4.0,Champions,178,United Kingdom,4.050541516245487,6.069630598906196,357
17450,8,46,194550.79,4,4,4,4.0,Champions,124,United Kingdom,207.69436201780417,819.5070140804442,359
17451,1,7,1721.4,4,4,4,4.0,Champions,83,United Kingdom,12.03,7.543136287414211,104
17453,18,2,486.71999999999997,3,3,2,2.7,Loyal,19,United Kingdom,11.526315789473685,18.632280844643905,46
17454,192,4,517.53,1,3,2,1.9,Needs Attention,57,United Kingdom,3.9836065573770494,7.946580475703407,167
17455,204,1,131.7,1,2,1,1.3,At Risk,8,United Kingdom,8.25,2.2990292982660563,0
17456,365,1,249.86,1,2,1,1.3,At Risk,17,United Kingdom,13.058823529411764,7.008098466606122,0
17457,127,5,1737.7,2,4,4,3.2,Loyal,14,United Kingdom,43.473684210526315,98.41166324165191,212
17458,15,1,316.5,4,2,2,2.8000000000000003,Loyal,52,United Kingdom,3.1481481481481484,4.21445923775123,0
17459,43,2,657.3,3,3,2,2.7,Loyal,88,United Kingdom,4.837837837837838,6.205466291254178,16
17460,94,6,622.4300000000001,2,4,2,2.6,Loyal,18,United Kingdom,8.137931034482758,8.538635765678046,278
17461,23,3,757.46,3,3,3,3.0,Loyal,104,United Kingdom,7.198198198198198,5.005901295521894,6
17462,60,2,675.69,2,3,3,2.5999999999999996,Loyal,25,United Kingdom,8.407407407407407,22.00111436571642,223
17463,16,5,1896.41,4,4,4,4.0,Champions,162,United Kingdom,5.093023255813954,6.325084035391997,296
17464,158,1,289.96000000000004,1,2,1,1.3,At Risk,9,United Kingdom,24.444444444444443,25.301434632139827,0
17466,10,2,763.28,4,3,3,3.4,Loyal,41,United Kingdom,7.463414634146342,7.6398892694057094,68
17468,10,2,137.0,4,3,1,2.8,Loyal,5,United Kingdom,23.2,5.813776741499453,4
17469,16,5,1870.97,4,4,4,4.0,Champions,61,United Kingdom,8.943181818181818,7.520719279579326,188
17470,45,5,1125.07,3,4,3,3.3000000000000003,Loyal,67,United Kingdom,21.474358974358974,7.436190258309396,323
17472,191,3,710.29,1,3,3,2.1999999999999997,Needs Attention,142,United Kingdom,2.552486187845304,3.7415757407730057,108
17475,79,1,194.37,2,2,1,1.7,Needs Attention,14,United Kingdom,12.714285714285714,5.753291508937573,0
17480,78,1,511.82,2,2,2,2.0,Needs Attention,29,United Kingdom,11.655172413793103,8.02829564941917,0
17481,4,4,1255.59,4,3,3,3.4,Loyal,69,United Kingdom,12.939024390243903,6.56916322871065,90
17483,65,3,414.04,2,3,2,2.3,Needs Attention,18,United Kingdom,9.095238095238095,8.955987090315883,117
17486,261,1,396.87,1,2,2,1.6,Needs Attention,24,United Kingdom,7.958333333333333,4.668632434059018,0
17489,59,2,376.64,2,3,2,2.3,Needs Attention,28,United Kingdom,14.758620689655173,5.257246465031733,153
17490,1,7,2092.32,4,4,4,4.0,Champions,63,United Kingdom,14.921052631578947,27.485666562518812,175
17491,1,10,3558.87,4,4,4,4.0,Champions,72,United Kingdom,18.46788990825688,25.92973700362448,366
17492,248,1,374.57,1,2,2,1.6,Needs Attention,12,United Kingdom,12.916666666666666,17.300076961643494,0
17495,8,2,497.56,4,3,2,3.1,Loyal,21,United Kingdom,8.481481481481481,6.573525009774517,31
17496,359,1,271.05,1,2,1,1.3,At Risk,10,United Kingdom,7.9,9.22281139349602,0
17498,76,1,272.22,2,2,1,1.7,Needs Attention,17,United Kingdom,23.176470588235293,6.715187790287293,0
17499,290,1,622.88,1,2,2,1.6,Needs Attention,40,United Kingdom,17.775,9.361523599423553,0
17500,17,3,1138.0,4,3,3,3.4,Loyal,3,United Kingdom,3.4,213.4600079640212,12
17501,221,2,288.6,1,3,1,1.5999999999999999,Needs Attention,18,United Kingdom,8.88888888888889,4.6310016703288115,0
17502,9,4,689.1,4,3,3,3.4,Loyal,25,United Kingdom,13.428571428571429,9.33146407018329,19
17503,3,2,558.96,4,3,2,3.1,Loyal,36,United Kingdom,12.789473684210526,10.293772440988597,35
17504,206,9,2997.0299999999997,1,4,4,2.8,Loyal,112,United Kingdom,13.10236220472441,20.40508485345051,116
17505,162,2,1145.84,1,3,3,2.1999999999999997,Needs Attention,48,United Kingdom,10.692307692307692,10.767887891926254,44
17506,76,1,302.2,2,2,1,1.7,Needs Attention,14,United Kingdom,9.928571428571429,7.825667545166517,0
17507,262,2,605.58,1,3,2,1.9,Needs Attention,79,United Kingdom,4.079545454545454,4.212801750538672,47
17508,281,1,387.31,1,2,2,1.6,Needs Attention,22,Greece,13.136363636363637,9.685149530522049,0
17509,58,8,6115.14,2,4,4,3.2,Loyal,75,United Kingdom,9.655737704918034,3.838546379979126,5
17510,25,1,308.48,3,2,2,2.4000000000000004,Needs Attention,20,United Kingdom,10.7,5.4115572231056905,0
17511,3,31,91062.38,4,4,4,4.0,Champions,453,United Kingdom,67.02907580477674,82.04277007616697,370
17512,29,10,2924.9900000000002,3,4,4,3.6000000000000005,Champions,61,United Kingdom,26.21904761904762,25.192441667317052,272
17513,72,1,513.2,2,2,2,2.0,Needs Attention,6,United Kingdom,42.333333333333336,61.523805690697216,0
17514,128,1,208.65,2,2,1,1.7,Needs Attention,40,United Kingdom,3.375,3.266044959807991,0
17515,31,4,639.02,3,3,2,2.7,Loyal,49,United Kingdom,2.793103448275862,4.8582985521929425,286
17516,15,5,768.08,4,4,3,3.6999999999999997,Champions,113,United Kingdom,3.0364963503649633,4.5554911495433785,270
17517,309,1,153.94,1,2,1,1.3,At Risk,11,United Kingdom,9.272727272727273,5.913469985780538,0
17519,17,6,1844.02,4,4,4,4.0,Champions,60,United Kingdom,15.073170731707316,15.990563454817012,351
17520,54,1,546.81,2,2,2,2.0,Needs Attention,30,United Kingdom,12.166666666666666,7.678954288541976,0
17521,30,3,723.2099999999999,3,3,3,3.0,Loyal,38,United Kingdom,11.533333333333333,6.437890535373721,169
17522,2,5,1070.71,4,4,3,3.6999999999999997,Champions,59,United Kingdom,14.164383561643836,14.945725537226169,216
17523,11,4,652.74,4,3,2,3.1,Loyal,25,United Kingdom,26.424242424242426,38.178572115127615,7
17524,361,1,145.0,1,2,1,1.3,At Risk,6,United Kingdom,15.0,11.150231686681073,0
17525,360,1,422.70000000000005,1,2,2,1.6,Needs Attention,9,United Kingdom,9.11111111111111,24.642544511474462,0
17526,5,4,1195.8999999999999,4,3,3,3.4,Loyal,17,United Kingdom,16.31578947368421,70.38369694269856,360
17527,54,4,939.37,2,3,3,2.5999999999999996,Loyal,45,United Kingdom,10.382978723404255,12.894872468745039,164
17528,1,8,3628.5,4,4,4,4.0,Champions,183,United Kingdom,8.450592885375494,12.28773883801661,70
17530,1,10,2385.0,4,4,4,4.0,Champions,306,United Kingdom,3.8730964467005076,5.552067654793969,363
17531,190,1,296.7,1,2,1,1.3,At Risk,14,United Kingdom,9.714285714285714,8.703267669781745,0
17534,54,1,223.36,2,2,1,1.7,Needs Attention,9,United Kingdom,11.444444444444445,8.757016869028199,0
17535,280,1,164.4,1,2,1,1.3,At Risk,13,United Kingdom,10.461538461538462,2.6490927329356198,0
17536,177,1,76.5,1,2,1,1.3,At Risk,3,United Kingdom,2.0,0.0,0
17537,30,2,897.62,3,3,3,3.0,Loyal,74,United Kingdom,9.333333333333334,10.544871351506371,273
17538,26,1,98.42,3,2,1,2.1,Needs Attention,9,United Kingdom,14.88888888888889,3.7581880977111535,0
17540,25,2,578.9,3,3,2,2.7,Loyal,20,United Kingdom,7.76,12.759721130703968,291
17542,270,1,170.75,1,2,1,1.3,At Risk,24,United Kingdom,5.36,7.9313481409741,0
17545,43,3,645.96,3,3,2,2.7,Loyal,122,United Kingdom,2.3517241379310345,8.787133990895232,0
17548,234,1,103.3,1,2,1,1.3,At Risk,5,United Kingdom,11.6,6.103523572494826,0
17549,24,2,148.86,3,3,1,2.4,Needs Attention,5,United Kingdom,35.0,16.10736850016166,27
17550,197,3,267.16,1,3,1,1.5999999999999999,Needs Attention,42,United Kingdom,2.0476190476190474,9.330848341826423,45
17551,359,1,306.84,1,2,1,1.3,At Risk,39,United Kingdom,3.488372093023256,5.38672408292043,0
17552,60,4,930.41,2,3,3,2.5999999999999996,Loyal,43,United Kingdom,14.673469387755102,7.80395545529953,311
17553,130,1,1487.6,2,2,3,2.3,Needs Attention,2,United Kingdom,524.0,715.8749052732608,0
17554,1,5,1952.45,4,4,4,4.0,Champions,58,United Kingdom,20.03409090909091,18.016070881806783,146
17555,20,2,483.26,3,3,2,2.7,Loyal,101,United Kingdom,3.292452830188679,2.3139611587890894,314
17556,206,1,157.9,1,2,1,1.3,At Risk,6,United Kingdom,16.833333333333332,24.319429817877445,0
17557,14,3,541.46,4,3,2,3.1,Loyal,27,United Kingdom,9.0,11.280888433552892,66
17560,95,4,854.95,2,3,3,2.5999999999999996,Loyal,22,United Kingdom,24.423076923076923,20.88409951282407,215
17561,19,1,167.62,3,2,1,2.1,Needs Attention,44,United Kingdom,3.1739130434782608,2.9747048243935956,0
17562,14,7,1122.38,4,4,3,3.6999999999999997,Champions,48,United Kingdom,12.968253968253968,7.760598949652514,159
17564,24,3,454.01,3,3,2,2.7,Loyal,38,United Kingdom,2.979591836734694,4.649100746929673,55
17566,8,2,901.21,4,3,3,3.4,Loyal,113,United Kingdom,3.4078947368421053,5.335691363914479,17
17567,7,8,4331.48,4,4,4,4.0,Champions,110,United Kingdom,15.951515151515151,29.32292894765929,365
17569,332,1,344.14,1,2,2,1.6,Needs Attention,29,United Kingdom,5.482758620689655,9.532123172068628,0
17571,50,4,1498.51,3,3,3,3.0,Loyal,247,United Kingdom,3.0267558528428093,5.868682064998994,248
17572,71,4,226.75000000000003,2,3,1,2.0,Needs Attention,7,United Kingdom,7.916666666666667,3.697939127119155,302
17573,29,3,380.6,3,3,2,2.7,Loyal,24,United Kingdom,12.32,5.029856691132793,64
17574,243,1,185.65,1,2,1,1.3,At Risk,8,United Kingdom,9.625,7.1713934439947895,0
17576,8,19,3622.68,4,4,4,4.0,Champions,245,United Kingdom,4.851581508515815,7.666692338174596,357
17578,218,1,143.45999999999998,1,2,1,1.3,At Risk,5,United Kingdom,27.6,12.192289366644806,0
17579,5,3,448.90000000000003,4,3,2,3.1,Loyal,46,United Kingdom,5.16,7.944212628430477,174
17580,253,3,215.72,1,3,1,1.5999999999999999,Needs Attention,43,United Kingdom,1.9555555555555555,7.691224423413553,105
17581,1,25,11045.04,4,4,4,4.0,Champions,229,United Kingdom,13.470454545454546,21.50147384585543,371
17582,236,1,175.27,1,2,1,1.3,At Risk,28,United Kingdom,4.241379310344827,10.876793584046299,0
17584,7,2,1242.3,4,3,3,3.4,Loyal,30,United Kingdom,13.085714285714285,25.073394533755856,120
17585,109,4,1133.07,2,3,3,2.5999999999999996,Loyal,176,United Kingdom,7.808411214953271,6.706717021569228,228
17588,100,3,1240.2,2,3,3,2.5999999999999996,Loyal,19,United Kingdom,29.391304347826086,61.09175808510387,132
17589,60,4,2404.17,2,3,4,2.9,Loyal,172,United Kingdom,6.446640316205533,9.66776983148904,180
17590,2,3,1479.22,4,3,3,3.4,Loyal,162,United Kingdom,4.119402985074627,7.619195660464286,37
17591,73,7,2225.9700000000003,2,4,4,3.2,Loyal,81,United Kingdom,6.078313253012048,15.298100545830263,293
17593,4,5,3927.34,4,4,4,4.0,Champions,190,United Kingdom,14.55868544600939,14.803220347318128,349
17594,85,2,993.18,2,3,3,2.5999999999999996,Loyal,42,United Kingdom,11.0,8.483858084621644,169
17595,12,2,388.79,4,3,2,3.1,Loyal,68,United Kingdom,2.7590361445783134,4.848283357372025,24
17596,23,7,2827.93,3,4,4,3.6000000000000005,Champions,168,United Kingdom,16.296296296296298,15.845615341216233,345
17597,214,1,2044.3700000000001,1,2,4,2.2,Needs Attention,55,United Kingdom,21.381818181818183,37.50401267240596,0
17600,18,1,161.67000000000002,3,2,1,2.1,Needs Attention,13,United Kingdom,11.076923076923077,5.956925295348178,0
17601,239,1,116.00999999999999,1,2,1,1.3,At Risk,9,United Kingdom,11.444444444444445,9.227792260340498,0
17602,2,6,5102.97,4,4,4,4.0,Champions,335,United Kingdom,7.4125,13.846178780185788,321
17603,78,1,394.72,2,2,2,2.0,Needs Attention,11,United Kingdom,6.7272727272727275,71.09981199310266,0
17604,217,2,309.36,1,3,2,1.9,Needs Attention,57,United Kingdom,2.6825396825396823,4.3762395215790475,94
17608,33,2,193.42,3,3,1,2.4,Needs Attention,54,United Kingdom,3.9322033898305087,2.625637625378127,0
17609,41,5,1112.22,3,4,3,3.3000000000000003,Loyal,199,United Kingdom,3.050632911392405,3.807474301380739,286
17611,7,15,3984.22,4,4,4,4.0,Champions,440,United Kingdom,4.444444444444445,6.18459904610728,353
17612,53,6,2048.45,2,4,4,3.2,Loyal,116,United Kingdom,13.392592592592592,15.291857736909588,244
17613,23,14,4559.150000000001,3,4,4,3.6000000000000005,Champions,211,United Kingdom,8.0,12.867884559199998,282
17614,57,1,390.07,2,2,2,2.0,Needs Attention,97,United Kingdom,2.38,3.161252550314303,0
17615,130,3,329.6,2,3,2,2.3,Needs Attention,13,United Kingdom,10.0,21.29127536324226,91
17616,174,3,571.1999999999999,1,3,2,1.9,Needs Attention,1,United Kingdom,74.66666666666667,124.64605890279886,194
17618,6,3,971.58,4,3,3,3.4,Loyal,56,United Kingdom,4.243589743589744,12.968687086796594,356
17619,312,1,218.52,1,2,1,1.3,At Risk,71,United Kingdom,1.6493506493506493,2.743737528523311,0
17620,60,1,81.44,2,2,1,1.7,Needs Attention,4,United Kingdom,15.0,11.169768723359196,0
17621,21,3,1379.9,3,3,3,3.0,Loyal,24,United Kingdom,19.76923076923077,38.10525630610357,333
17623,33,1,527.0500000000001,3,2,2,2.4000000000000004,Needs Attention,33,United Kingdom,8.030303030303031,6.889263729517726,0
17624,15,2,843.48,4,3,3,3.4,Loyal,49,United Kingdom,11.08,6.0975498458355375,203
17625,18,4,2047.0,3,3,4,3.3,Loyal,223,United Kingdom,3.803174603174603,5.474196798934874,239
17628,81,1,75.75,2,2,1,1.7,Needs Attention,5,United Kingdom,15.8,2.9355578686171397,0
17629,6,8,1814.12,4,4,4,4.0,Champions,106,United Kingdom,13.24390243902439,13.217223600040057,354
17630,170,2,503.59999999999997,1,3,2,1.9,Needs Attention,24,United Kingdom,6.076923076923077,7.797397988086499,62
17631,2,3,528.33,4,3,2,3.1,Loyal,39,United Kingdom,8.564102564102564,4.352621807507549,230
17633,31,4,1324.84,3,3,3,3.0,Loyal,59,United Kingdom,9.2,9.965915124312989,88
17634,36,9,2361.9700000000003,3,4,4,3.6000000000000005,Champions,209,United Kingdom,2.8282828282828283,9.842018157141165,301
17636,19,1,285.56,3,2,1,2.1,Needs Attention,20,United Kingdom,9.1,3.872956982652104,0
17637,31,2,547.0600000000001,3,3,2,2.7,Loyal,35,United Kingdom,8.0,6.108236717606754,83
17639,276,1,108.5,1,2,1,1.3,At Risk,7,United Kingdom,7.0,10.28943633052851,0
17640,87,1,621.66,2,2,2,2.0,Needs Attention,5,United Kingdom,50.0,76.69451036417144,0
17642,120,2,712.29,2,3,3,2.5999999999999996,Loyal,34,United Kingdom,11.85,10.146126705072463,56
17643,373,1,101.55,1,2,1,1.3,At Risk,8,United Kingdom,8.875,2.6915791302292633,0
17644,1,11,2895.64,4,4,4,4.0,Champions,102,United Kingdom,11.420382165605096,11.41905346636112,259
17646,219,3,1008.39,1,3,3,2.1999999999999997,Needs Attention,46,United Kingdom,6.333333333333333,10.12734725152353,145
17647,65,1,133.06,2,2,1,1.7,Needs Attention,7,United Kingdom,4.285714285714286,3.6017608127665772,0
17648,61,4,1797.5,2,3,4,2.9,Loyal,81,United Kingdom,5.351648351648351,8.188620839777066,188
17649,138,1,868.49,2,2,3,2.3,Needs Attention,52,United Kingdom,7.673076923076923,3.4692824150122346,0
17650,21,1,166.08,3,2,1,2.1,Needs Attention,8,United Kingdom,18.75,9.423834524377915,0
17651,12,10,3945.0,4,4,4,4.0,Champions,149,United Kingdom,13.413793103448276,7.127525538469683,165
17652,25,12,4867.72,3,4,4,3.6000000000000005,Champions,118,United Kingdom,9.687258687258687,8.785993068351509,255
17653,37,4,1207.56,3,3,3,3.0,Loyal,44,United Kingdom,32.02272727272727,33.248005602333045,83
17654,277,1,117.55,1,2,1,1.3,At Risk,22,United Kingdom,1.8636363636363635,4.309521447704502,0
17655,11,7,2638.94,4,4,4,4.0,Champions,66,United Kingdom,12.263736263736265,28.021256487102697,355
17656,73,5,1674.69,2,4,4,3.2,Loyal,67,United Kingdom,17.0609756097561,13.916274040948469,55
17658,26,2,595.42,3,3,2,2.7,Loyal,17,United Kingdom,32.421052631578945,16.77886487318938,185
17659,17,12,2999.46,4,4,4,4.0,Champions,127,United Kingdom,9.651898734177216,8.15502008928337,354
17660,141,1,196.0,2,2,1,1.7,Needs Attention,37,United Kingdom,2.888888888888889,7.474458191235353,0
17663,26,7,1802.91,3,4,4,3.6000000000000005,Champions,63,United Kingdom,9.267441860465116,10.194013742550602,261
17664,19,2,604.64,3,3,2,2.7,Loyal,41,United Kingdom,14.046511627906977,5.805649375678071,193
17666,4,2,728.16,4,3,3,3.4,Loyal,14,United Kingdom,33.111111111111114,33.63322656855516,61
17667,66,5,2055.51,2,4,4,3.2,Loyal,85,United Kingdom,8.905172413793103,6.786684596958275,232
17668,1,2,347.75,4,3,2,3.1,Loyal,14,United Kingdom,6.2,9.649309128982583,36
17669,43,7,3406.7200000000003,3,4,4,3.6000000000000005,Champions,45,United Kingdom,28.176470588235293,55.52925313579447,206
17670,228,1,205.7,1,2,1,1.3,At Risk,11,United Kingdom,10.0,5.739512174392524,0
17671,16,4,1572.71,4,3,3,3.4,Loyal,40,United Kingdom,14.566037735849056,34.426971773396104,349
17672,50,2,3178.17,3,3,4,3.3,Loyal,105,United Kingdom,15.363636363636363,30.506014241934448,259
17673,2,6,1629.12,4,4,3,3.6999999999999997,Champions,118,United Kingdom,6.5506607929515415,8.012553200758093,318
17674,74,2,551.04,2,3,2,2.3,Needs Attention,19,United Kingdom,24.88888888888889,30.900415398419355,294
17675,1,31,20374.28,4,4,4,4.0,Champions,239,United Kingdom,11.858156028368795,20.651981336935183,366
17676,4,6,1387.68,4,4,3,3.6999999999999997,Champions,49,United Kingdom,11.948717948717949,8.858483170155266,362
17677,2,30,16363.23,4,4,4,4.0,Champions,178,United Kingdom,32.1546052631579,63.74971870491947,367
17678,264,1,298.11,1,2,1,1.3,At Risk,16,United Kingdom,12.9375,6.678851416972831,0
17679,53,2,1992.1100000000001,2,3,4,2.9,Loyal,29,United Kingdom,24.3,35.523218097787655,32
17680,24,1,184.4,3,2,1,2.1,Needs Attention,11,United Kingdom,8.727272727272727,8.7460016838865,0
17682,10,6,2474.33,4,4,4,4.0,Champions,48,United Kingdom,11.584745762711865,7.96539124903815,358
17684,44,1,239.41,3,2,1,2.1,Needs Attention,15,United Kingdom,9.666666666666666,5.447954356147512,0
17685,17,7,3191.53,4,4,4,4.0,Champions,88,United Kingdom,15.046153846153846,29.91018048834806,355
17686,7,7,5739.46,4,4,4,4.0,Champions,205,United Kingdom,8.664335664335665,10.032774240440018,295
17690,30,15,4757.95,3,4,4,3.6000000000000005,Champions,186,United Kingdom,6.92578125,20.278548277214306,342
17691,358,2,290.40000000000003,1,3,1,1.5999999999999999,Needs Attention,18,United Kingdom,7.052631578947368,2.1007969804853537,10
17692,127,4,740.9399999999999,2,3,3,2.5999999999999996,Loyal,34,United Kingdom,14.608695652173912,9.56414913094907,232
17693,137,1,200.47,2,2,1,1.7,Needs Attention,16,United Kingdom,14.4375,4.770877583492021,0
17694,142,1,283.12,2,2,1,1.7,Needs Attention,15,United Kingdom,12.266666666666667,9.731860684419624,0
17695,132,2,765.34,2,3,3,2.5999999999999996,Loyal,30,United Kingdom,22.257142857142856,19.574073454358928,39
17696,38,8,2285.71,3,4,4,3.6000000000000005,Champions,78,United Kingdom,15.269565217391305,16.984639864738345,326
17697,236,1,338.95,1,2,2,1.6,Needs Attention,19,United Kingdom,4.894736842105263,6.3940636302434735,0
17698,261,1,154.95,1,2,1,1.3,At Risk,8,United Kingdom,11.625,5.525585780194324,0
